RECORD_TYPE:INVOICES,INVOICE_ID,CREATION_DATE,SUPPLIER_ID,SUPPLIER_SITE_ID,INVOICE_NUMBER,CANCEL_FLAG,DESCRIPTION,DOCUMENT_TYPE,PAY_TERMS,PAYMENT_TERMS_ID,PAYMENT_DUE_DATE,INVOICE_DATE,CURRENCY_CODE,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,INVOICE_CURRENCY_AMOUNT,PAY_CURRENCY_CODE,INVOICE_AMOUNT,CREATION_METHOD,INVOICE_TYPE,INVOICE_SUB_TYPE,APPROVAL_REQUIRED,PAYMENT_TYPE,PAY_GROUP,INVOICE_RECEIVED_DATE
INVOICES,153903,12-Jul-13,5,6,ERS-11764-117321,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 NET 30,10014,12-Jul-13,12-Jul-13,USD,,,,9127.84,USD,9127.84,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153918,12-Jul-13,22,42,ERS-11779-117336,N,Receipt Invoice automatically created on 12-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,12-Jul-13,12-Jul-13,USD,,,,29194.3,USD,29194.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153847,12-Jul-13,22,42,ERS-23288-117265,N,Receipt Invoice automatically created on 12-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,12-Jul-13,12-Jul-13,USD,,,,1987.1,USD,1987.1,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153947,12-Jul-13,21,41,ERS-11808-117365,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,13851.96,USD,13851.96,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153948,12-Jul-13,21,41,ERS-11809-117366,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,136922.94,USD,136922.94,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153958,12-Jul-13,147,259,ERS-23332-117376,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,83683.6,USD,83683.6,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,154353,19-Jul-13,21,41,ERS-11833-117789,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,28974.33,USD,28974.33,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154414,19-Jul-13,5,6,ERS-23417-117850,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,75.9,USD,75.9,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154431,19-Jul-13,147,259,ERS-11851-117867,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,3128.08,USD,3128.08,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154404,19-Jul-13,147,259,ERS-23407-117840,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,921.6,USD,921.6,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154437,19-Jul-13,22,42,ERS-11857-117873,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,2607.14,USD,2607.14,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154434,19-Jul-13,22,42,ERS-11854-117870,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,11073.7,USD,11073.7,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154433,19-Jul-13,22,42,ERS-11853-117869,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,588.5,USD,588.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154309,19-Jul-13,21,1969,AND071906,N,,,30 Net (terms date + 30),10002,19-Jul-13,19-Jul-13,USD,,,,92090,USD,92090,EXTERNAL,STANDARD,EXTERNAL,N,CHECK,STANDARD,
INVOICES,154449,19-Jul-13,21,41,ERS-11869-117885,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,86974.8,USD,86974.8,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154338,19-Jul-13,147,259,ERS-11818-117774,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,5793.51,USD,5793.51,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154363,19-Jul-13,21,41,ERS-23366-117799,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,6121.84,USD,6121.84,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154377,19-Jul-13,22,42,ERS-23380-117813,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,41274.7,USD,41274.7,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154675,21-Jul-13,22,2035,ERS-8042-118089,N,Receipt Invoice automatically created on 21-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,21-Jul-13,21-Jul-13,USD,,,,13750,USD,13750,ERS,STANDARD,ERS,N,CHECK,STANDARD,21/07/13 0:00
INVOICES,154375,19-Jul-13,22,42,ERS-23378-117811,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,374.5,USD,374.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154385,19-Jul-13,5,6,ERS-23388-117821,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,17.1,USD,17.1,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,155121,27-Jul-13,22,42,ERS-11960-118567,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,7971.01,USD,7971.01,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155133,27-Jul-13,5,6,ERS-11972-118579,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,4153.68,USD,4153.68,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155139,27-Jul-13,1718,4081,ERS-27-JUL-06-118585,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,227477.55,USD,227477.55,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155029,27-Jul-13,22,42,ERS-11901-118475,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,100611.36,USD,100611.36,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155080,27-Jul-13,21,41,ERS-11919-118526,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,119.63,USD,119.63,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,154999,27-Jul-13,21,41,ERS-23438-118445,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,141025.5,USD,141025.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155001,27-Jul-13,147,259,ERS-23440-118447,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,9399.5,USD,9399.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155010,27-Jul-13,21,41,ERS-11882-118456,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,6355.3,USD,6355.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155020,27-Jul-13,147,259,ERS-11892-118466,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,14902.48,USD,14902.48,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,154986,27-Jul-13,5,6,ERS-23429-118432,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,45820.6,USD,45820.6,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155039,27-Jul-13,5,6,ERS-11911-118485,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,1491.12,USD,1491.12,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155056,27-Jul-13,21,41,ERS-23455-118502,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,2516.18,USD,2516.18,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155067,27-Jul-13,22,42,ERS-23466-118513,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,2072.89,USD,2072.89,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155098,27-Jul-13,147,259,ERS-11937-118544,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,1964.16,USD,1964.16,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155113,27-Jul-13,22,42,ERS-11952-118559,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,18634.64,USD,18634.64,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155049,27-Jul-13,21,41,ERS-23448-118495,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,336,USD,336,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155107,27-Jul-13,147,259,ERS-11946-118553,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,6374.57,USD,6374.57,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155760,7-Aug-13,557,1233,ERS-8049-119121,N,Receipt Invoice automatically created on 07-AUG-06,,45 Net (terms date + 45),10003,7-Aug-13,7-Aug-13,USD,,,,3050,USD,3050,ERS,STANDARD,ERS,N,EFT,STANDARD,7/08/13 0:00
INVOICES,155763,7-Aug-13,4,4,UPS080506,N,,,Immediate,10001,5-Aug-13,5-Aug-13,USD,,,,46870,USD,46870,EXTERNAL,STANDARD,EXTERNAL,N,CHECK,STANDARD,
INVOICES,155768,7-Aug-13,21,1969,AND080506,N,,,30 Net (terms date + 30),10002,5-Aug-13,5-Aug-13,USD,,,,91350,USD,91350,EXTERNAL,STANDARD,EXTERNAL,N,CHECK,STANDARD,
INVOICES,155673,4-Aug-13,9,12,ERS-8048-119059,N,Receipt Invoice automatically created on 04-AUG-06,,30 Net (terms date + 30),10002,4-Aug-13,4-Aug-13,USD,,,,820,USD,820,ERS,STANDARD,ERS,N,EFT,STANDARD,4/08/13 0:00
INVOICES,156075,10-Aug-13,21,41,ERS-11980-119401,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,254.1,USD,254.1,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156083,10-Aug-13,21,41,ERS-23493-119409,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,6538.2,USD,6538.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156107,10-Aug-13,21,41,ERS-23517-119433,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,1071,USD,1071,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,155878,8-Aug-13,557,1233,ERS-8051-119183,N,Receipt Invoice automatically created on 08-AUG-06,,45 Net (terms date + 45),10003,8-Aug-13,8-Aug-13,USD,,,,2524,USD,2524,ERS,STANDARD,ERS,N,EFT,STANDARD,8/08/13 0:00
INVOICES,156127,10-Aug-13,5,6,ERS-11996-119453,N,Receipt Invoice automatically created on 10-AUG-06,,2/10 NET 30,10014,10-Aug-13,10-Aug-13,USD,,,,67.51,USD,67.51,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156129,10-Aug-13,5,6,ERS-11998-119455,N,Receipt Invoice automatically created on 10-AUG-06,,2/10 NET 30,10014,10-Aug-13,10-Aug-13,USD,,,,37.62,USD,37.62,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156134,10-Aug-13,11,15,ERS-12003-119460,N,Receipt Invoice automatically created on 10-AUG-06,,2/10 Net 45,10007,10-Aug-13,10-Aug-13,USD,,,,5818.4,USD,5818.4,ERS,STANDARD,ERS,N,EFT,EDI,10/08/13 0:00
INVOICES,156162,10-Aug-13,21,41,ERS-12024-119488,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,134273.3,USD,134273.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156168,10-Aug-13,22,42,ERS-23532-119494,N,Receipt Invoice automatically created on 10-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,10-Aug-13,10-Aug-13,USD,,,,666.64,USD,666.64,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,155059,27-Jul-13,147,259,ERS-23458-118505,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,57.6,USD,57.6,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155058,27-Jul-13,147,259,ERS-23457-118504,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,2332.8,USD,2332.8,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,153890,12-Jul-13,21,41,ERS-11751-117308,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,9234.64,USD,9234.64,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153950,12-Jul-13,11,15,ERS-11811-117368,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 Net 45,10007,12-Jul-13,12-Jul-13,USD,,,,18717.93,USD,18717.93,ERS,STANDARD,ERS,N,EFT,EDI,12/07/13 0:00
INVOICES,156080,10-Aug-13,21,41,ERS-23490-119406,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,42308.2,USD,42308.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156212,18-Aug-13,209,330,BMI081206,N,,,Immediate,10001,18-Aug-13,18-Aug-13,USD,,,,117840,USD,117840,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156497,25-Aug-13,22,42,ERS-12038-119756,N,Receipt Invoice automatically created on 25-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,24-Aug-13,24-Aug-13,USD,24-Aug-06,1,,299.6,USD,299.6,ERS,STANDARD,ERS,N,,STANDARD,24/08/13 0:00
INVOICES,156537,28-Aug-13,21,1969,AND082606,N,,,30 Net (terms date + 30),10002,26-Aug-13,26-Aug-13,USD,,,,91350,USD,91350,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156411,23-Aug-13,22,1971,CMCSI0806,N,,,Immediate,10001,23-Aug-13,23-Aug-13,USD,,,,-362,USD,-362,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,156290,21-Aug-13,21,1969,AND081906,N,,,30 Net (terms date + 30),10002,19-Aug-13,19-Aug-13,USD,,,,91350,USD,91350,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,180432,13-Aug-14,21,41,ERS-5040-137082,N,Receipt Invoice automatically created on 13-AUG-07,,2/10 NET 30,10014,13-Aug-14,13-Aug-14,USD,13-Aug-07,1,,1201.3,USD,1201.3,ERS,STANDARD,ERS,N,,STANDARD,13/08/14 0:00
INVOICES,157878,15-Sep-13,578,1275,ERS 5392,N,,,45 Net (terms date + 45),10003,31-Aug-13,31-Aug-13,USD,,,,930800,USD,930800,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,SIZZLE,
INVOICES,157725,14-Sep-13,21,41,ERS-23545-120765,N,Receipt Invoice automatically created on 31-AUG-06,,Immediate,10001,31-Aug-13,31-Aug-13,USD,31-Aug-06,1,,3451,USD,3451,ERS,STANDARD,ERS,N,,STANDARD,31/08/13 0:00
INVOICES,158046,19-Sep-13,517,1173,ERS-8073-120992,N,Receipt Invoice automatically created on 19-SEP-06,,45 Net (terms date + 45),10003,19-Sep-13,19-Sep-13,USD,19-Sep-06,1,,66.15,USD,66.15,ERS,STANDARD,ERS,N,,STANDARD,19/09/13 0:00
INVOICES,158047,19-Sep-13,517,1173,ERS-23550-120993,N,Receipt Invoice automatically created on 19-SEP-06,,45 Net (terms date + 45),10003,19-Sep-13,19-Sep-13,USD,19-Sep-06,1,,26685,USD,26685,ERS,STANDARD,ERS,N,,STANDARD,19/09/13 0:00
INVOICES,158188,20-Sep-13,145,255,ERS-23552-121135,N,Receipt Invoice automatically created on 20-SEP-06,,45 Net (terms date + 45),10003,20-Sep-13,20-Sep-13,USD,20-Sep-06,1,,3000,USD,3000,ERS,PREPAYMENT,ERS,N,,STANDARD,20/09/13 0:00
INVOICES,158194,20-Sep-13,145,255,ERS-23554-121137,N,Receipt Invoice automatically created on 20-SEP-06,,45 Net (terms date + 45),10003,20-Sep-13,20-Sep-13,USD,20-Sep-06,1,,10000,USD,10000,ERS,STANDARD,ERS,N,,STANDARD,20/09/13 0:00
INVOICES,157746,14-Sep-13,415,1087,ERS-8061-120784,N,Receipt Invoice automatically created on 31-AUG-06,,45 Net (terms date + 45),10003,31-Aug-13,31-Aug-13,USD,14-Sep-06,1,,655200,USD,655200,ERS,STANDARD,ERS,N,,STANDARD,31/08/13 0:00
INVOICES,157640,13-Sep-13,1178,2854,25-Aug-06,N,,,2/10 NET 30,10014,25-Aug-13,25-Aug-13,USD,,,,2160,USD,2160,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,158024,19-Sep-13,578,1275,ERS-8071-120988,N,Receipt Invoice automatically created on 19-SEP-06,,45 Net (terms date + 45),10003,19-Sep-13,19-Sep-13,USD,19-Sep-06,1,,598000,USD,598000,ERS,STANDARD,ERS,N,,SIZZLE,19/09/13 0:00
INVOICES,158387,26-Sep-13,21,41,ERS-5031-121485,N,Receipt Invoice automatically created on 25-SEP-06,,2/10 NET 30,10014,25-Sep-13,25-Sep-13,USD,25-Sep-06,1,,1410,USD,1410,ERS,STANDARD,ERS,N,,STANDARD,25/09/13 0:00
INVOICES,163156,13-Nov-13,1717,4060,ERS-10-NOV-06-123961,N,Receipt Invoice automatically created on 10-NOV-06,,45 Net (terms date + 45),10003,10-Nov-13,10-Nov-13,USD,10-Nov-06,1,,2684.5,USD,2684.5,ERS,STANDARD,ERS,N,,STANDARD,10/11/13 0:00
INVOICES,162586,7-Nov-13,557,1233,ERS-8116-123593,N,Receipt Invoice automatically created on 07-NOV-06,,45 Net (terms date + 45),10003,7-Nov-13,7-Nov-13,USD,7-Nov-06,1,,2974,USD,2974,ERS,STANDARD,ERS,N,,STANDARD,7/11/13 0:00
INVOICES,155103,27-Jul-13,147,259,ERS-11942-118549,N,Receipt Invoice automatically created on 27-JUL-06,,45 Net (terms date + 45),10003,27-Jul-13,27-Jul-13,USD,,,,1845.72,USD,1845.72,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155409,1-Aug-13,1178,2854,22-Jul-06,N,,,2/10 NET 30,10014,22-Jul-13,22-Jul-13,USD,,,,2235,USD,2235,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,CHECK,STANDARD,
INVOICES,167198,13-Dec-13,22,1971,CSI101206,N,,,Immediate,10001,12-Oct-13,12-Oct-13,USD,,,,4020,USD,4020,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167164,13-Dec-13,4,4,UPS090506,N,,,Immediate,10001,5-Sep-13,5-Sep-13,USD,,,,54690,USD,54690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167175,13-Dec-13,22,1971,CSI091906,N,,,Immediate,10001,19-Sep-13,19-Sep-13,USD,,,,4330,USD,4330,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167214,13-Dec-13,9,12,OSI102606,N,,,Immediate,10001,26-Oct-13,26-Oct-13,USD,,,,24130,USD,24130,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167220,13-Dec-13,4,4,UPS110406,N,,,Immediate,10001,4-Nov-13,4-Nov-13,USD,,,,46540,USD,46540,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167231,13-Dec-13,22,1971,CSI111806,N,,,Immediate,10001,18-Nov-13,18-Nov-13,USD,,,,3690,USD,3690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168568,11-Jan-14,4,4,CMUPS1106,N,,,Immediate,10001,5-Dec-13,5-Dec-13,USD,,,,-4571,USD,-4571,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,169142,19-Jan-14,5,2034,ERS-8173-127310,N,Receipt Invoice automatically created on 19-JAN-07,,15 Net (terms date + 15),10013,19-Jan-14,19-Jan-14,USD,19-Jan-07,1,,46060,USD,46060,ERS,STANDARD,ERS,N,,STANDARD,19/01/14 0:00
INVOICES,168587,11-Jan-14,6,7,ATT011207,N,,,30 Net (terms date + 30),10002,11-Jan-14,11-Jan-14,USD,,,,53250,USD,53250,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168590,11-Jan-14,537,1193,ERS-8154-126516,N,Receipt Invoice automatically created on 08-JAN-07,,45 Net (terms date + 45),10003,8-Jan-14,8-Jan-14,USD,8-Jan-07,1,,399.99,USD,399.99,ERS,STANDARD,ERS,N,,STANDARD,8/01/14 0:00
INVOICES,168591,11-Jan-14,537,1193,ERS-8155-126517,N,Receipt Invoice automatically created on 08-JAN-07,,45 Net (terms date + 45),10003,8-Jan-14,8-Jan-14,USD,8-Jan-07,1,,500,USD,500,ERS,STANDARD,ERS,N,,STANDARD,8/01/14 0:00
INVOICES,169387,24-Jan-14,11,15,ERS-12045-127555,N,Receipt Invoice automatically created on 24-JAN-07,,2/10 Net 45,10007,24-Jan-14,24-Jan-14,USD,24-Jan-07,1,,95500,USD,95500,ERS,STANDARD,ERS,N,,EDI,24/01/14 0:00
INVOICES,169386,24-Jan-14,3,2036,ERS-8179-127554,N,Receipt Invoice automatically created on 24-JAN-07,,45 Net (terms date + 45),10003,24-Jan-14,24-Jan-14,USD,24-Jan-07,1,,104390,USD,104390,ERS,STANDARD,ERS,N,,SIZZLE,24/01/14 0:00
INVOICES,169215,22-Jan-14,22,2035,ERS-8177-127404,N,Receipt Invoice automatically created on 22-JAN-07,,"4/10, 3/20, 2/30 Net  60",10009,22-Jan-14,22-Jan-14,USD,22-Jan-07,1,,27200,USD,27200,ERS,STANDARD,ERS,N,,STANDARD,22/01/14 0:00
INVOICES,170738,14-Feb-14,557,1233,ERS-8195-128811,N,Receipt Invoice automatically created on 14-FEB-07,,45 Net (terms date + 45),10003,14-Feb-14,14-Feb-14,USD,14-Feb-07,1,,2936,USD,2936,ERS,STANDARD,ERS,N,,STANDARD,14/02/14 0:00
INVOICES,170836,15-Feb-14,8,61,W30003.1,N,"XXXXXXXXXXXX2716/Frost, Mr. Jamie - Vision Conference",,Immediate,10001,7-Jan-13,7-Jan-13,USD,,,,485,USD,485,SELFSERVICE,PAYMENT REQUEST,SELFSERVICE,N,,EDI,
INVOICES,171134,16-Feb-14,4,4,UPS011907,N,,,Immediate,10001,18-Jan-14,18-Jan-14,USD,,,,46890,USD,46890,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171152,16-Feb-14,209,330,BMI021107,N,,,Immediate,10001,10-Feb-14,10-Feb-14,USD,,,,115480,USD,115480,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171157,16-Feb-14,6,7,ATT020407,N,,,30 Net (terms date + 30),10002,3-Feb-14,3-Feb-14,USD,,,,52170,USD,52170,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171160,16-Feb-14,21,1969,AND021107,N,,,30 Net (terms date + 30),10002,10-Feb-14,10-Feb-14,USD,,,,89520,USD,89520,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,172468,6-Mar-14,21,41,ERS-5033-129688,N,Receipt Invoice automatically created on 06-MAR-07,,2/10 NET 30,10014,6-Mar-14,6-Mar-14,USD,6-Mar-07,1,,1232.5,USD,1232.5,ERS,STANDARD,ERS,N,,STANDARD,6/03/14 0:00
INVOICES,172643,19-Mar-14,557,1233,ERS-8214-129785,N,Receipt Invoice automatically created on 19-MAR-07,,45 Net (terms date + 45),10003,19-Mar-14,19-Mar-14,USD,19-Mar-07,1,,700000,USD,700000,ERS,STANDARD,ERS,N,,STANDARD,19/03/14 0:00
INVOICES,172613,16-Mar-14,6,7,ATT030407,N,,,30 Net (terms date + 30),10002,3-Mar-14,3-Mar-14,USD,,,,47200,USD,47200,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,172614,16-Mar-14,6,7,ATT031107,N,,,30 Net (terms date + 30),10002,10-Mar-14,10-Mar-14,USD,,,,47200,USD,47200,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,173180,26-Mar-14,9,12,OSI032507,N,,,Immediate,10001,24-Mar-14,24-Mar-14,USD,,,,19800,USD,19800,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,173182,26-Mar-14,6,7,ATT032507,N,,,30 Net (terms date + 30),10002,24-Mar-14,24-Mar-14,USD,,,,47200,USD,47200,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
